日時	EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	
2013-10-17T08:00:00	133.792	133.800	133.742	133.756	133.763	133.769	133.713	133.725	
21.1471	8.7119	2013-10-17T07:30:00	133.738	133.792	133.699	133.792	133.707	133.764	
133.668	133.763	23.0269	10.0521	2013-10-17T07:00:00	133.732	133.774	133.719	133.738	
133.680	133.739	133.682	133.707	22.5631	11.5986	2013-10-17T06:30:00	133.693	133.777	
133.678	133.732	133.640	133.722	133.601	133.680	21.6015	13.3830	2013-10-17T06:00:00	
133.638	133.702	133.604	133.693	133.592	133.655	133.553	133.640	16.4060	
15.4420	2013-10-17T05:30:00	133.667	133.685	133.635	133.638	133.638	133.653	133.590	
133.592	18.9300	12.2369	2013-10-17T05:00:00	133.696	133.695	133.603	133.667	133.666	
133.668	133.572	133.638	21.8424	14.1196	2013-10-17T04:30:00	133.626	133.727	133.617	
133.696	133.598	133.697	133.590	133.666	25.2027	13.4072	2013-10-17T04:00:00	133.657	
133.655	133.556	133.626	133.629	133.626	133.526	133.598	18.8716	15.4698	
2013-10-17T03:30:00	133.660	133.690	133.611	133.657	133.631	133.662	133.582	133.629	
21.7749	9.4853	2013-10-17T03:00:00	133.559	133.693	133.509	133.660	133.532	133.664	
133.479	133.631	25.1249	10.9446	2013-10-17T02:30:00	133.554	133.681	133.542	133.559	
133.524	133.652	133.511	133.532	28.9902	9.9673	2013-10-17T02:00:00	133.526	133.607	
133.409	133.554	133.498	133.579	133.379	133.524	25.4852	11.5007	2013-10-17T01:30:00	
133.410	133.570	133.399	133.526	133.381	133.544	133.367	133.498	26.7137	
13.2701	2013-10-17T01:00:00	133.432	133.490	133.345	133.410	133.405	133.464	133.315	
133.381	23.8700	15.3116	2013-10-17T00:30:00	133.342	133.485	133.326	133.432	133.313	
133.459	133.298	133.405	27.0260	17.6672	2013-10-17T00:00:00	133.394	133.409	133.253	
133.342	133.364	133.383	133.227	133.313	23.9216	20.3853	2013-10-16T23:30:00	133.532	
133.578	133.361	133.394	133.503	133.550	133.332	133.364	27.6018	13.1665	
2013-10-16T23:00:00	133.671	133.765	133.497	133.532	133.648	133.742	133.469	133.503	
31.8483	5.5237	2013-10-16T22:30:00	133.508	133.737	133.506	133.671	133.479	133.710	
133.478	133.648	34.9447	6.3736	2013-10-16T22:00:00	133.546	133.577	133.471	133.508	
133.518	133.551	133.444	133.479	29.7770	7.3541	2013-10-16T21:30:00	133.501	133.603	
133.461	133.546	133.470	133.578	133.435	133.518	34.3581	8.4855	2013-10-16T21:00:00	
133.246	133.526	133.235	133.501	133.222	133.503	133.208	133.470	31.5751	
9.7910	2013-10-16T20:30:00	133.292	133.373	133.223	133.246	133.263	133.344	133.192	
133.222	28.1408	11.2973	2013-10-16T20:00:00	133.197	133.317	133.194	133.292	133.169	
133.289	133.165	133.263	26.9033	13.0353	2013-10-16T19:30:00	133.136	133.220	133.124	
133.197	133.107	133.196	133.096	133.169	19.5038	15.0407	2013-10-16T19:00:00	133.128	
133.159	133.076	133.136	133.100	133.130	133.047	133.107	12.3506	17.3547	
2013-10-16T18:30:00	133.161	133.164	133.064	133.128	133.132	133.137	133.036	133.100	
14.2507	20.0246	2013-10-16T18:00:00	133.140	133.219	133.105	133.161	133.110	133.192	
133.075	133.132	16.4431	17.1648	2013-10-16T17:30:00	133.186	133.231	133.131	133.140	
133.159	133.203	133.100	133.110	18.9728	16.5182	2013-10-16T17:00:00	133.042	133.245	
133.031	133.186	133.014	133.218	133.004	133.159	21.8917	19.0595	2013-10-16T16:30:00	
133.064	133.080	132.993	133.042	133.037	133.052	132.964	133.014	13.3258	
21.9917	2013-10-16T16:00:00	133.059	133.176	133.032	133.064	133.030	133.149	133.004	
133.037	15.3759	18.3820	2013-10-16T15:30:00	133.165	133.180	133.053	133.059	133.140	
133.152	133.025	133.030	17.7414	18.9819	2013-10-16T15:00:00	133.115	133.231	133.109	
133.165	133.086	133.205	133.081	133.140	20.4708	15.1184	2013-10-16T14:30:00	133.107	
133.147	133.070	133.115	133.079	133.119	133.040	133.086	12.9502	17.4443	
2013-10-16T14:00:00	133.169	133.190	133.101	133.107	133.139	133.165	133.075	133.079	
14.9426	13.3121	2013-10-16T13:30:00	133.147	133.205	133.128	133.169	133.118	133.175	
133.099	133.139	17.2414	11.2575	2013-10-16T13:00:00	133.153	133.183	133.142	133.147	
133.128	133.154	133.111	133.118	15.6429	12.9895	2013-10-16T12:30:00	133.209	133.222	
133.147	133.153	133.177	133.191	133.120	133.128	18.0495	11.7678	2013-10-16T12:00:00	
133.140	133.270	133.138	133.209	133.111	133.243	133.107	133.177	20.8264	
13.5783	2013-10-16T11:30:00	133.000	133.148	132.983	133.140	132.967	133.118	132.954	
133.111	9.8902	15.6672	2013-10-16T11:00:00	133.138	133.217	132.980	133.000	133.106	
133.195	132.949	132.967	11.4117	18.0776	2013-10-16T10:30:00	133.175	133.181	133.077	
133.138	133.143	133.155	133.048	133.106	13.1674	14.6673	2013-10-16T10:00:00	133.107	
133.197	133.074	133.175	133.081	133.168	133.048	133.143	15.1931	16.9239	
2013-10-16T09:30:00	133.204	133.229	133.026	133.107	133.173	133.199	132.998	133.081	
17.5305	19.5275	2013-10-16T09:00:00	133.306	133.343	133.137	133.204	133.273	133.316	
133.102	133.173	20.2275	14.5716	2013-10-16T08:30:00	132.878	133.318	132.859	133.306	
132.848	133.289	132.826	133.273	21.3984	16.8133	2013-10-16T08:00:00	132.840	132.933	
132.761	132.878	132.809	132.908	132.734	132.848	12.0306	19.4000	2013-10-16T07:30:00	
132.952	132.997	132.840	132.840	132.920	132.966	132.805	132.809	13.8814	
16.1070	2013-10-16T07:00:00	132.880	133.000	132.843	132.952	132.803	132.969	132.808	
132.920	16.0170	18.2983	2013-10-16T06:30:00	132.871	132.940	132.824	132.880	132.790	
132.878	132.774	132.803	10.0474	21.1135	2013-10-16T06:00:00	132.808	132.957	132.823	
132.871	132.762	132.885	132.731	132.790	11.5932	24.3617	2013-10-16T05:30:00	132.879	
132.955	132.660	132.808	132.848	132.912	132.600	132.762	13.3768	28.1096	
2013-10-16T05:00:00	132.871	132.943	132.877	132.879	132.849	132.916	132.848	132.848	
15.4347	20.2054	2013-10-16T04:30:00	133.004	133.026	132.863	132.871	132.981	132.997	
132.834	132.849	17.8093	23.3139	2013-10-16T04:00:00	132.927	133.061	132.908	133.004	
132.900	133.035	132.881	132.981	20.5492	22.4646	2013-10-16T03:30:00	132.925	132.943	
132.803	132.927	132.896	132.914	132.779	132.900	11.6227	25.9207	2013-10-16T03:00:00	
132.948	133.036	132.894	132.925	132.920	133.024	132.869	132.896	13.4108	
19.6521	2013-10-16T02:30:00	132.988	133.057	132.893	132.948	132.965	133.025	132.867	
132.920	15.4740	22.6755	2013-10-16T02:00:00	133.101	133.106	132.985	132.988	133.071	
133.076	132.961	132.965	17.8546	17.0112	2013-10-16T01:30:00	133.057	133.200	133.051	
133.101	133.027	133.172	133.026	133.071	20.6015	10.9326	2013-10-16T01:00:00	133.042	
133.142	133.021	133.057	133.014	133.115	132.997	133.027	17.7646	12.6146	
2013-10-16T00:30:00	133.039	133.108	133.011	133.042	133.013	133.078	132.985	133.014	
15.6736	14.5553	2013-10-16T00:00:00	133.142	133.197	133.037	133.039	133.113	133.169	
133.008	133.013	18.0850	12.9897	2013-10-15T23:30:00	132.993	133.156	132.976	133.142	
132.967	133.130	132.946	133.113	17.1406	14.9882	2013-10-15T23:00:00	132.996	133.041	
132.905	132.993	132.973	133.015	132.875	132.967	10.1622	17.2940	2013-10-15T22:30:00	
132.925	133.011	132.878	132.996	132.895	132.985	132.850	132.973	8.4289	
19.9547	2013-10-15T22:00:00	132.951	132.961	132.845	132.925	132.921	132.934	132.817	
132.895	3.9137	23.0246	2013-10-15T21:30:00	132.938	132.963	132.879	132.951	132.851	
132.935	132.827	132.921	4.5158	25.2519	2013-10-15T21:00:00	132.880	132.977	132.855	
132.938	132.854	132.948	132.826	132.851	5.2105	29.1368	2013-10-15T20:30:00	132.949	
132.990	132.846	132.880	132.921	132.962	132.819	132.854	6.0122	33.6194	
2013-10-15T20:00:00	133.036	133.055	132.946	132.949	133.009	133.027	132.917	132.921	
6.9371	28.2484	2013-10-15T19:30:00	133.164	133.204	132.932	133.036	133.138	133.178	
132.905	133.009	8.0044	32.5943	2013-10-15T19:00:00	133.258	133.261	133.109	133.164	
133.234	133.232	133.084	133.138	9.2358	27.5214	2013-10-15T18:30:00	133.288	133.318	
133.228	133.258	133.260	133.291	133.201	133.234	10.6567	19.7555	2013-10-15T18:00:00	
133.532	133.586	133.241	133.288	133.414	133.523	133.217	133.260	12.2962	
20.0597	2013-10-15T17:30:00	133.511	133.562	133.467	133.532	133.487	133.534	133.414	
133.414	14.1879	13.2414	2013-10-15T17:00:00	133.447	133.519	133.432	133.511	133.416	
133.495	133.406	133.487	11.3707	15.2785	2013-10-15T16:30:00	133.475	133.502	133.433	
133.447	133.449	133.473	133.406	133.416	9.3171	17.6290	2013-10-15T16:00:00	133.534	
133.559	133.437	133.475	133.509	133.532	133.411	133.449	10.7505	19.1931	
2013-10-15T15:30:00	133.522	133.562	133.493	133.534	133.498	133.534	133.465	133.509	
12.4044	15.2800	2013-10-15T15:00:00	133.525	133.572	133.489	133.522	133.497	133.543	
133.461	133.498	14.3127	17.6308	2013-10-15T14:30:00	133.607	133.607	133.524	133.525	
133.576	133.582	133.497	133.497	16.5147	13.5890	2013-10-15T14:00:00	133.601	133.629	
133.539	133.607	133.572	133.601	133.511	133.576	19.0554	13.1457	2013-10-15T13:30:00	
133.557	133.641	133.558	133.601	133.526	133.611	133.527	133.572	21.9870	
12.4331	2013-10-15T13:00:00	133.548	133.593	133.531	133.557	133.524	133.567	133.501	
133.526	17.4058	14.3458	2013-10-15T12:30:00	133.620	133.652	133.531	133.548	133.589	
133.623	133.501	133.524	20.0837	16.5529	2013-10-15T12:00:00	133.520	133.628	133.519	
133.620	133.491	133.600	133.494	133.589	20.2731	19.0995	2013-10-15T11:30:00	133.518	
133.544	133.503	133.520	133.488	133.518	133.472	133.491	11.8183	22.0379	
2013-10-15T11:00:00	133.514	133.578	133.510	133.518	133.487	133.550	133.479	133.488	
13.6365	23.0872	2013-10-15T10:30:00	133.534	133.558	133.454	133.514	133.506	133.531	
133.424	133.487	11.6174	26.6391	2013-10-15T10:00:00	133.550	133.603	133.514	133.534	
133.519	133.574	133.485	133.506	13.4046	21.9667	2013-10-15T09:30:00	133.655	133.699	
133.539	133.550	133.630	133.672	133.507	133.519	15.4669	21.5433	2013-10-15T09:00:00	
133.726	133.744	133.628	133.655	133.696	133.718	133.600	133.630	17.8464	
16.1863	2013-10-15T08:30:00	133.748	133.798	133.726	133.726	133.720	133.769	133.696	
133.696	20.5920	6.1602	2013-10-15T08:00:00	133.742	133.793	133.735	133.748	133.713	
133.765	133.708	133.720	23.7600	4.5789	2013-10-15T07:30:00	133.742	133.763	133.713	
133.742	133.710	133.728	133.681	133.713	17.4289	5.2834	2013-10-15T07:00:00	133.792	
133.816	133.710	133.742	133.746	133.784	133.673	133.710	20.1103	6.0962	
2013-10-15T06:30:00	133.806	133.811	133.757	133.792	133.739	133.761	133.700	133.746	
23.2042	3.2919	2013-10-15T06:00:00	133.717	133.865	133.705	133.806	133.651	133.793	
133.646	133.739	26.7740	3.7983	2013-10-15T05:30:00	133.661	133.717	133.642	133.717	
133.632	133.680	133.606	133.651	19.0669	4.3827	2013-10-15T05:00:00	133.722	133.732	
133.641	133.661	133.693	133.704	133.609	133.632	22.0002	4.4332	2013-10-15T04:30:00	
133.699	133.742	133.654	133.722	133.670	133.712	133.622	133.693	25.3849	
3.0100	2013-10-15T04:00:00	133.642	133.721	133.560	133.699	133.612	133.700	133.528	
133.670	27.2390	3.4731	2013-10-15T03:30:00	133.650	133.675	133.572	133.642	133.618	
133.645	133.540	133.612	26.5101	4.0074	2013-10-15T03:00:00	133.524	133.705	133.506	
133.650	133.497	133.676	133.474	133.618	30.5885	4.6239	2013-10-15T02:30:00	133.538	
133.599	133.481	133.524	133.512	133.570	133.453	133.497	27.2213	5.3353	
2013-10-15T02:00:00	133.477	133.570	133.456	133.538	133.448	133.544	133.426	133.512	
27.9904	6.1561	2013-10-15T01:30:00	133.492	133.540	133.462	133.477	133.465	133.513	
133.432	133.448	28.2549	7.1032	2013-10-15T01:00:00	133.439	133.494	133.404	133.492	
133.410	133.467	133.374	133.465	23.8649	8.1960	2013-10-15T00:30:00	133.386	133.457	
133.357	133.439	133.358	133.430	133.329	133.410	21.4157	9.4570	2013-10-15T00:00:00	
133.315	133.392	133.296	133.386	133.288	133.366	133.269	133.358	14.9617	
10.9119	2013-10-14T23:30:00	133.437	133.442	133.298	133.315	133.410	133.417	133.270	
133.288	17.2635	12.4320	2013-10-14T23:00:00	133.394	133.449	133.344	133.437	133.365	
133.421	133.314	133.410	19.9195	9.7398	2013-10-14T22:30:00	133.356	133.422	133.339	
133.394	133.332	133.395	133.311	133.365	19.2457	11.2382	2013-10-14T22:00:00	133.365	
133.411	133.349	133.356	133.336	133.384	133.320	133.332	20.1919	12.9671	
2013-10-14T21:30:00	133.226	133.424	133.228	133.365	133.200	133.397	133.202	133.336	
23.2984	14.9621	2013-10-14T21:00:00	133.225	133.277	133.185	133.226	133.197	133.252	
133.157	133.200	15.5590	17.2639	2013-10-14T20:30:00	133.266	133.281	133.217	133.225	
133.235	133.253	133.188	133.197	17.9527	14.8997	2013-10-14T20:00:00	133.234	133.306	
133.216	133.266	133.206	133.278	133.196	133.235	20.7147	15.2984	2013-10-14T19:30:00	
133.245	133.275	133.207	133.234	133.216	133.246	133.179	133.206	17.8978	
17.6520	2013-10-14T19:00:00	133.278	133.344	133.239	133.245	133.246	133.318	133.211	
133.216	20.6513	13.0199	2013-10-14T18:30:00	133.240	133.311	133.227	133.278	133.215	
133.282	133.197	133.246	18.6523	15.0229	2013-10-14T18:00:00	133.247	133.290	133.230	
133.240	133.215	133.263	133.201	133.215	18.0830	17.3341	2013-10-14T17:30:00	133.238	
133.253	133.162	133.247	133.207	133.224	133.133	133.215	11.1875	20.0009	
2013-10-14T17:00:00	133.309	133.332	133.184	133.238	133.278	133.302	133.156	133.207	
12.9087	19.1896	2013-10-14T16:30:00	133.289	133.359	133.285	133.309	133.261	133.335	
133.257	133.278	14.8947	11.4990	2013-10-14T16:00:00	133.281	133.329	133.242	133.289	
133.254	133.301	133.212	133.261	10.4800	13.2681	2013-10-14T15:30:00	133.259	133.303	
133.249	133.281	133.231	133.274	133.221	133.254	7.4251	15.3094	2013-10-14T15:00:00	
133.314	133.332	133.246	133.259	133.283	133.307	133.216	133.231	8.5674	
17.6647	2013-10-14T14:30:00	133.293	133.337	133.281	133.314	133.273	133.307	133.251	
133.283	9.8855	14.4651	2013-10-14T14:00:00	133.314	133.329	133.293	133.293	133.287	
133.304	133.270	133.273	11.4063	11.4708	2013-10-14T13:30:00	133.304	133.337	133.287	
133.314	133.273	133.311	133.258	133.287	13.1612	13.2355	2013-10-14T13:00:00	133.347	
133.349	133.278	133.304	133.318	133.319	133.246	133.273	15.1860	15.2717	
2013-10-14T12:30:00	133.336	133.347	133.314	133.347	133.305	133.320	133.282	133.318	
17.5223	10.0343	2013-10-14T12:00:00	133.328	133.352	133.315	133.336	133.298	133.323	
133.285	133.305	20.2180	10.3635	2013-10-14T11:30:00	133.308	133.329	133.293	133.328	
133.280	133.302	133.265	133.298	14.8264	11.9579	2013-10-14T11:00:00	133.312	133.323	
133.294	133.308	133.282	133.299	133.265	133.280	15.8600	13.7975	2013-10-14T10:30:00	
133.238	133.329	133.219	133.312	133.214	133.300	133.194	133.282	18.3000	
15.9202	2013-10-14T10:00:00	133.261	133.274	133.192	133.238	133.231	133.245	133.164	
133.214	13.1328	18.3695	2013-10-14T09:30:00	133.252	133.276	133.221	133.261	133.224	
133.251	133.192	133.231	15.1532	15.8774	2013-10-14T09:00:00	133.297	133.332	133.239	
133.252	133.267	133.306	133.207	133.224	17.4845	14.4088	2013-10-14T08:30:00	133.285	
133.318	133.223	133.297	133.254	133.290	133.196	133.267	17.6880	16.6255	
2013-10-14T08:00:00	133.239	133.294	133.177	133.285	133.206	133.265	133.148	133.254	
16.3176	19.1833	2013-10-14T07:30:00	133.291	133.318	133.213	133.239	133.260	133.286	
133.181	133.206	18.8280	17.7953	2013-10-14T07:00:00	133.165	133.354	133.123	133.291	
133.104	133.287	133.067	133.260	21.7247	20.5330	2013-10-14T06:30:00	133.355	133.366	
133.121	133.165	133.307	133.318	133.039	133.104	25.0669	23.6919	2013-10-14T06:00:00	
133.298	133.439	133.298	133.355	133.236	133.327	133.232	133.307	28.9234	
16.6944	2013-10-14T05:30:00	133.128	133.354	133.118	133.298	133.066	133.287	133.042	
133.236	26.8954	19.2628	2013-10-14T05:00:00	133.159	133.207	133.077	133.128	133.097	
133.107	133.015	133.066	19.7301	22.2263	2013-10-14T04:30:00	133.270	133.270	133.125	
133.159	133.079	133.147	133.063	133.097	22.7655	17.6190	2013-10-14T04:00:00	133.493	
133.277	133.270	133.270	133.443	133.090	133.079	133.079	15.8284	20.3296	
2013-10-12T05:30:00	133.477	133.538	133.433	133.481	133.438	133.497	133.371	133.429	
18.2635	10.6221	2013-10-12T05:00:00	133.554	133.565	133.416	133.477	133.530	133.533	
133.376	133.438	21.0733	11.6458	2013-10-12T04:30:00	133.473	133.554	133.468	133.554	
133.443	133.530	133.438	133.530	24.3153	7.3620	2013-10-12T04:00:00	133.496	133.503	
133.464	133.473	133.467	133.476	133.434	133.443	19.0260	8.4946	2013-10-12T03:30:00	
133.483	133.512	133.429	133.496	133.456	133.483	133.399	133.467	21.9531	
9.8014	2013-10-12T03:00:00	133.396	133.483	133.384	133.483	133.371	133.456	133.357	
133.456	20.3855	11.3093	2013-10-12T02:30:00	133.347	133.404	133.290	133.396	133.316	
133.375	133.261	133.371	10.9343	13.0492	2013-10-12T02:00:00	133.364	133.393	133.310	
133.347	133.336	133.366	133.280	133.316	12.6165	12.4927	2013-10-12T01:30:00	133.314	
133.423	133.266	133.364	133.283	133.398	133.236	133.336	14.5574	14.4147	
2013-10-12T01:00:00	133.465	133.492	133.293	133.314	133.436	133.469	133.266	133.283	
16.7971	13.7833	2013-10-12T00:30:00	133.320	133.482	133.320	133.465	133.291	133.457	
133.292	133.436	19.3812	13.9334	2013-10-12T00:00:00	133.333	133.423	133.251	133.320	
133.308	133.398	133.223	133.291	16.8949	16.0770	2013-10-11T23:30:00	133.331	133.379	
133.242	133.333	133.302	133.353	133.212	133.308	15.5381	18.5504	2013-10-11T23:00:00	
133.359	133.432	133.278	133.331	133.331	133.404	133.249	133.302	17.9286	
17.3672	2013-10-11T22:30:00	133.318	133.366	133.219	133.359	133.291	133.340	133.174	
133.331	14.3345	20.0390	2013-10-11T22:00:00	133.313	133.393	133.230	133.318	133.285	
133.366	133.201	133.291	16.5398	20.6196	2013-10-11T21:30:00	133.299	133.377	133.262	
133.313	133.268	133.348	133.233	133.285	19.0843	20.8082	2013-10-11T21:00:00	133.446	
133.472	133.267	133.299	133.419	133.447	133.239	133.268	22.0204	23.2068	
2013-10-11T20:30:00	133.425	133.494	133.398	133.446	133.399	133.471	133.372	133.419	
25.4081	16.9398	2013-10-11T20:00:00	133.335	133.432	133.327	133.425	133.305	133.405	
133.299	133.399	19.0607	19.5459	2013-10-11T19:30:00	133.456	133.472	133.258	133.335	
133.427	133.447	133.231	133.305	21.9931	22.5530	2013-10-11T19:00:00	133.563	133.617	
133.431	133.456	133.538	133.595	133.407	133.427	25.3766	13.4870	2013-10-11T18:30:00	
133.557	133.586	133.483	133.563	133.532	133.560	133.459	133.538	29.2807	
11.3066	2013-10-11T18:00:00	133.396	133.615	133.393	133.557	133.372	133.601	133.367	
133.532	33.7854	13.0461	2013-10-11T17:30:00	133.304	133.408	133.283	133.396	133.278	
133.384	133.256	133.372	24.7163	15.0532	2013-10-11T17:00:00	133.297	133.377	133.254	
133.304	133.268	133.349	133.225	133.278	24.3120	17.3691	2013-10-11T16:30:00	133.190	
133.368	133.140	133.297	133.163	133.339	133.111	133.268	26.8117	20.0413	
2013-10-11T16:00:00	133.238	133.243	133.053	133.190	133.209	133.213	133.025	133.163	
22.4345	23.1246	2013-10-11T15:30:00	133.249	133.325	133.229	133.238	133.220	133.297	
133.200	133.209	25.8860	12.3614	2013-10-11T15:00:00	133.237	133.267	133.139	133.249	
133.210	133.238	133.113	133.220	20.5108	14.2632	2013-10-11T14:30:00	133.196	133.282	
133.134	133.237	133.169	133.255	133.108	133.210	23.6663	16.4575	2013-10-11T14:00:00	
133.199	133.247	133.172	133.196	133.171	133.219	133.142	133.169	23.5396	
18.9894	2013-10-11T13:30:00	133.249	133.337	133.190	133.199	133.219	133.309	133.161	
133.171	27.1611	18.1146	2013-10-11T13:00:00	133.324	133.347	133.236	133.249	133.296	
133.319	133.206	133.219	31.3397	16.2238	2013-10-11T12:30:00	133.376	133.464	133.324	
133.324	133.347	133.436	133.293	133.296	36.1612	6.8749	2013-10-11T12:00:00	133.347	
133.454	133.348	133.376	133.319	133.433	133.320	133.347	41.7244	5.0278	
2013-10-11T11:30:00	133.347	133.367	133.307	133.347	133.319	133.339	133.278	133.319	
35.4580	5.8013	2013-10-11T11:00:00	133.241	133.381	133.139	133.347	133.213	133.352	
133.110	133.319	40.9131	6.6939	2013-10-11T10:30:00	133.072	133.244	133.059	133.241	
133.043	133.216	133.030	133.213	38.5615	7.7237	2013-10-11T10:00:00	132.988	133.102	
132.917	133.072	132.957	133.078	132.890	133.043	33.0797	8.9119	2013-10-11T09:30:00	
132.992	133.040	132.908	132.988	132.962	133.014	132.878	132.957	32.9315	
10.2830	2013-10-11T09:00:00	132.894	133.007	132.892	132.992	132.866	132.978	132.865	
132.962	33.9255	11.8650	2013-10-11T08:30:00	132.793	132.902	132.784	132.894	132.763	
132.874	132.754	132.866	24.9855	13.6904	2013-10-11T08:00:00	132.691	132.808	132.691	
132.793	132.659	132.782	132.659	132.763	17.0346	15.7966	2013-10-11T07:30:00	132.595	
132.788	132.594	132.691	132.565	132.754	132.562	132.659	16.1531	18.2268	
2013-10-11T07:00:00	132.970	132.974	132.469	132.595	132.922	132.940	132.426	132.565	
18.6382	21.0310	2013-10-11T06:30:00	132.783	132.984	132.783	132.970	132.740	132.942	
132.740	132.922	21.5056	14.8681	2013-10-11T06:00:00	132.739	132.824	132.725	132.783	
132.690	132.778	132.644	132.740	12.3237	17.1555	2013-10-11T05:30:00	132.847	132.850	
132.718	132.739	132.818	132.818	132.679	132.690	14.2197	15.7765	2013-10-11T05:00:00	
132.856	132.893	132.828	132.847	132.828	132.863	132.796	132.818	16.4073	
5.2540	2013-10-11T04:30:00	132.949	132.955	132.811	132.856	132.920	132.927	132.781	
132.828	18.9315	6.0623	2013-10-11T04:00:00	132.844	132.983	132.828	132.949	132.816	
132.954	132.799	132.920	21.8440	5.0982	2013-10-11T03:30:00	132.857	132.911	132.800	
132.844	132.827	132.882	132.772	132.816	18.0582	5.8826	2013-10-11T03:00:00	132.771	
132.907	132.745	132.857	132.745	132.879	132.716	132.827	20.4169	6.7876	
2013-10-11T02:30:00	132.780	132.790	132.718	132.771	132.748	132.764	132.690	132.745	
12.7037	7.8318	2013-10-11T02:00:00	132.678	132.781	132.637	132.780	132.649	132.755	
132.608	132.748	12.7870	9.0367	2013-10-11T01:30:00	132.771	132.794	132.653	132.678	
132.739	132.767	132.624	132.649	14.7543	8.7524	2013-10-11T01:00:00	132.783	132.803	
132.724	132.771	132.756	132.776	132.695	132.739	17.0242	2.4605	2013-10-11T00:30:00	
132.751	132.825	132.681	132.783	132.726	132.799	132.652	132.756	19.6433	
2.8390	2013-10-11T00:00:00	132.649	132.800	132.547	132.751	132.622	132.773	132.518	
132.726	19.9442	3.2758	2013-10-10T23:30:00	132.664	132.735	132.581	132.649	132.638	
132.708	132.554	132.622	19.0910	3.7797	2013-10-10T23:00:00	132.658	132.743	132.549	
132.664	132.630	132.714	132.522	132.638	22.0281	4.3612	2013-10-10T22:30:00	132.471	
132.742	132.456	132.658	132.442	132.717	132.430	132.630	25.4170	5.0322	
2013-10-10T22:00:00	132.579	132.613	132.470	132.471	132.549	132.589	132.441	132.442	
22.4659	5.8063	2013-10-10T21:30:00	132.391	132.610	132.241	132.579	132.256	132.583	
132.184	132.549	25.2985	6.6996	2013-10-10T21:00:00	132.348	132.437	132.305	132.391	
132.321	132.411	132.256	132.256	22.5586	7.7303	2013-10-10T20:30:00	132.368	132.430	
132.329	132.348	132.338	132.402	132.300	132.321	26.0292	4.5524	2013-10-10T20:00:00	
132.377	132.387	132.329	132.368	132.350	132.360	132.302	132.338	23.6988	
5.2528	2013-10-10T19:30:00	132.299	132.446	132.296	132.377	132.272	132.421	132.269	
132.350	27.3448	6.0609	2013-10-10T19:00:00	132.301	132.358	132.283	132.299	132.273	
132.334	132.257	132.272	22.7460	6.9933	2013-10-10T18:30:00	132.361	132.408	132.288	
132.301	132.336	132.386	132.261	132.273	26.2454	7.2700	2013-10-10T18:00:00	132.341	
132.379	132.268	132.361	132.317	132.355	132.242	132.336	26.4678	8.3885	
2013-10-10T17:30:00	132.120	132.353	132.112	132.341	132.094	132.329	132.085	132.317	
26.9999	9.6790	2013-10-10T17:00:00	131.899	132.136	131.846	132.120	131.872	132.109	
131.820	132.094	17.2824	11.1681	2013-10-10T16:30:00	131.889	131.954	131.833	131.899	
131.863	131.927	131.805	131.872	10.2526	12.8862	2013-10-10T16:00:00	131.935	131.947	
131.879	131.889	131.911	131.922	131.853	131.863	11.8299	8.8158	2013-10-10T15:30:00	
131.941	131.999	131.896	131.935	131.916	131.975	131.870	131.911	13.6499	
6.3816	2013-10-10T15:00:00	132.033	132.030	131.902	131.941	132.001	132.002	131.878	
131.916	15.7499	6.1913	2013-10-10T14:30:00	131.954	132.036	131.935	132.033	131.925	
132.008	131.905	132.001	18.1730	3.7939	2013-10-10T14:00:00	131.986	131.998	131.933	
131.954	131.956	131.970	131.904	131.925	15.2929	4.3776	2013-10-10T13:30:00	131.909	
131.994	131.882	131.986	131.879	131.965	131.852	131.956	16.4802	5.0510	
2013-10-10T13:00:00	131.916	131.962	131.902	131.909	131.884	131.939	131.872	131.879	
15.4758	5.8281	2013-10-10T12:30:00	131.947	131.957	131.893	131.916	131.919	131.928	
131.864	131.884	15.3308	6.7248	2013-10-10T12:00:00	131.881	131.972	131.864	131.947	
131.850	131.944	131.836	131.919	17.6894	7.7593	2013-10-10T11:30:00	131.917	131.955	
131.799	131.881	131.894	131.928	131.772	131.850	18.1317	8.9531	2013-10-10T11:00:00	
131.873	131.983	131.838	131.917	131.842	131.957	131.810	131.894	20.9211	
6.5829	2013-10-10T10:30:00	131.922	131.944	131.858	131.873	131.893	131.918	131.828	
131.842	20.0581	7.5957	2013-10-10T10:00:00	131.841	131.945	131.766	131.922	131.813	
131.918	131.737	131.893	23.1440	8.7643	2013-10-10T09:30:00	131.838	131.887	131.759	
131.841	131.809	131.859	131.728	131.813	21.6898	10.1126	2013-10-10T09:00:00	131.828	
131.882	131.809	131.838	131.800	131.854	131.779	131.809	25.0266	5.6790	
2013-10-10T08:30:00	131.870	131.880	131.785	131.828	131.841	131.854	131.755	131.800	
28.8769	6.5526	2013-10-10T08:00:00	131.801	131.903	131.793	131.870	131.774	131.874	
131.765	131.841	33.3195	6.0067	2013-10-10T07:30:00	131.708	131.815	131.691	131.801	
131.678	131.788	131.659	131.774	26.3072	6.9309	2013-10-10T07:00:00	131.707	131.743	
